language_id,name,glottocode,clade,glottolog_path,n_forms
servamalagasy-VezoMorombe,Vezo,vezo1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268/vezo1235,207
servamalagasy-AntanosyBezaha,Antanosy,tano1246,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407/tano1246,207
servamalagasy-TanalaIfanadiana,Tanala,tana1285,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/tana1285,207
servamalagasy-BaraRanohira,Bara,bara1369,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407/bara1369,207
servamalagasy-AntanalanaManorofify,Antanalana,anta1262,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/maha1309/anta1262,207
servamalagasy-AntandroyToliara,Antandroy,tand1256,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/tand1256,207
servamalagasy-AntanalanaAnakao,Antanalana,anta1262,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/maha1309/anta1262,207
servamalagasy-BetsimisarakaMarolambo,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-BetsimisarakaAntsiranana,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-BetsimisarakaBrickaville,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-BetsimisarakaToamasina,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-BetsimisarakaMananara,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-TsimihetyMampikony,Tsimihety,tsim1257,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/tsim1257,207
servamalagasy-TsimihetyAndapa,Tsimihety,tsim1257,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/tsim1257,207
servamalagasy-NosyBorahaAmbodifotatra,Nosy Boraha,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-SakalavaMiandrivazo,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-VezoMorondava,Vezo,vezo1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268/vezo1235,207
servamalagasy-TsimihetyAntsohihy,Tsimihety,tsim1257,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/tsim1257,207
servamalagasy-MerinaMaevatanana,Merina,meri1243,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/meri1243,207
servamalagasy-SakalavaBesalampy,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-BetsimisarakaTanambaoManampotsy,Betsimisaraka,sout2920,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/sout2920,207
servamalagasy-SihanakaMoraranoChrome,Sihanaka,siha1244,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/siha1244,207
servamalagasy-BetsileoAmbohimahasoa,Betsileo,bets1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/bets1235,207
servamalagasy-BetsimisarakaMaroantsetra,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-MerinaAnalavory,Merina,meri1243,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/meri1243,207
servamalagasy-BetsimisarakaSahavato,Betsimisaraka,sout2920,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/sout2920,207
servamalagasy-MahafalyEjeda,Mahafaly,maha1309,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/maha1309,207
servamalagasy-AntanosyBelamoty,Antanosy,tano1246,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407/tano1246,207
servamalagasy-SihanakaAndilamena,Sihanaka,siha1244,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/siha1244,207
servamalagasy-AntandroyTsihombe,Antandroy,tand1256,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/tand1256,207
servamalagasy-SakalavaBeloniTsiribihina,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
transnewguineaorg-alor-baranusa-kabir,Alor (Baranusa Kabir Dialect),alor1247,western_mp,aust1307/mala1545/bima1248/flor1244/flor1239/lama1293/alor1247,119
transnewguineaorg-alor-kalabahi,Alor (Kalabahi Dialect),alor1247,western_mp,aust1307/mala1545/bima1248/flor1244/flor1239/lama1293/alor1247,117
transnewguineaorg-bahasa-indonesia,Bahasa Indonesia,indo1316,western_mp,aust1307/mala1545/mala1554/mala1538/nucl1806/stan1327/indo1316,122
transnewguineaorg-hula,Hula,hula1239,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/papu1253/cent2070/sina1272/hula1245/hula1239,280
transnewguineaorg-indonesian,Indonesian,indo1316,western_mp,aust1307/mala1545/mala1554/mala1538/nucl1806/stan1327/indo1316,232
transnewguineaorg-motu,Motu,motu1246,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/papu1253/cent2070/west2850/motu1249/motu1246,280
transnewguineaorg-sinaugoro,Sinaugoro,sina1266,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/papu1253/cent2070/sina1272/sina1266,269
tryonsolomon-areare1,'Are'are (1),area1240,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198/area1240,333
tryonsolomon-areare2,'Are'are (2),area1240,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198/area1240,333
tryonsolomon-anuta,Anuta,anut1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/anut1237,331
tryonsolomon-arosi1,Arosi (1),aros1241,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/aros1241,335
tryonsolomon-arosi2,Arosi (2),aros1241,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/aros1241,344
tryonsolomon-asumboa,Asumboa,asum1237,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/utup1238/asum1237,303
tryonsolomon-bauro1,Bauro (1),baur1252,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/baur1252,337
tryonsolomon-bauro2,Bauro (2),baur1252,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/baur1252,333
tryonsolomon-bellona,Bellona,renn1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/renn1242,338
tryonsolomon-blablanga,Blablanga,blab1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/zaza1247/blab1237,319
tryonsolomon-buma,Buma,tean1237,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/tean1237,354
tryonsolomon-dhadhaje,Dhadhaje,bugh1239,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/nucl1470/ngge1240/bugh1239,349
tryonsolomon-dorio,Dori'o,dori1246,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198/dori1246,340
tryonsolomon-faghani,Faghani,faga1239,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/faga1239,332
tryonsolomon-fataleka,Fataleka,fata1245,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/fata1245,340
tryonsolomon-ghanongga,Ghanongga,ghan1242,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/simb1260/ghan1246/ghan1242,342
tryonsolomon-ghari,Ghari,ghar1239,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/nucl1470/nort2832/ghar1239,344
tryonsolomon-ghove,Ghove,blab1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/zaza1247/blab1237,287
tryonsolomon-hoava,Hoava,hoav1238,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239/hoav1239/hoav1238,341
tryonsolomon-kahua,Kahua,kahu1241,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/kahu1241,325
tryonsolomon-kazukuru,Kazukuru,kazu1245,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/kazu1245,129
tryonsolomon-kia,Kia,zaba1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/west2523/zaba1237,357
tryonsolomon-kilokaka,Kilokaka,zaza1245,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/zaza1247/zaza1245,342
tryonsolomon-kokota,Kokota,koko1269,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/koko1269,323
tryonsolomon-kusaghe,Kusaghe,kusa1251,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239/hoav1239/kusa1251,323
tryonsolomon-kwai,Kwai,gula1270,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/gula1270,318
tryonsolomon-kwaio,Kwaio,kwai1243,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/kwai1243,392
tryonsolomon-kwaraae,Kwara'ae,kwar1239,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/kwar1239,335
tryonsolomon-langalanga,Langalanga,wala1266,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/wala1266,346
tryonsolomon-launorth,Lau North,lauu1247,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/lauu1247,362
tryonsolomon-leleghia,Leleghia,chek1238,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/east2452/chek1238,352
tryonsolomon-lengo,Lengo,leng1259,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/nucl1470/nort2832/leng1259,323
tryonsolomon-longgu,Longgu,long1395,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/long1395,334
tryonsolomon-lungga,Lungga,lung1249,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/simb1260/ghan1246/lung1249,335
tryonsolomon-lwepe,Lwepe,natu1246,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/reef1242/natu1250/natu1246,264
tryonsolomon-malango,Malango,mala1484,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/nucl1470/nort2832/mala1484,353
tryonsolomon-malo,Malo,natu1246,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/reef1242/natu1250/natu1246,352
tryonsolomon-mami,Mami,kahu1241,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/kahu1241,319
tryonsolomon-marovo,Marovo,maro1244,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/maro1247/maro1244,335
tryonsolomon-mbaelelea,Mbaelelea,bael1237,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/bael1237,336
tryonsolomon-mbaengguu,Mbaengguu,baeg1237,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/baeg1237,349
tryonsolomon-mbambatana,Mbambatana,baba1268,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208/baba1268,360
tryonsolomon-mbirao,Mbirao,bira1254,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/sout2854/bira1254,364
tryonsolomon-mono,Mono,mono1273,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280/mono1273,347
tryonsolomon-nanggu,Nanggu,nang1262,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/reef1242/nang1262,275
tryonsolomon-nduke,Nduke,duke1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/duke1237,360
tryonsolomon-nembao,Nembao,amba1266,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/utup1238/amba1266,323
tryonsolomon-nggela,Nggela,gela1263,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/nucl1470/ngge1240/gela1263,365
tryonsolomon-ontongjava,Ontong Java,onto1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/onto1237,366
tryonsolomon-oroha,Oroha,oroh1237,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198/oroh1237,327
tryonsolomon-pileni,Pileni,pile1238,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/pile1238,313
tryonsolomon-poro,Poro,gaoo1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/east2452/gaoo1237,331
tryonsolomon-reefs,Reefs,natu1246,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/reef1242/natu1250/natu1246,336
tryonsolomon-rennell,Rennell,renn1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/renn1242,349
tryonsolomon-ririo,Ririo,riri1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/riri1237,354
tryonsolomon-roviana,Roviana,rovi1238,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239/rovi1238,336
tryonsolomon-saa1,Sa'a (1),saaa1240,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/saaa1240,329
tryonsolomon-saa2,Sa'a (2),saaa1240,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/saaa1240,350
tryonsolomon-samasodu,Samasodu,lagh1246,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/west2523/lagh1246,371
tryonsolomon-sengga,Sengga,sisi1250,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208/sisi1250,351
tryonsolomon-sikaiana,Sikaiana,sika1261,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/sika1261,354
tryonsolomon-simbo,Simbo,simb1256,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/simb1260/simb1256,332
tryonsolomon-talise,Talise,tali1259,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/guad1241/sout2854/tali1259,342
tryonsolomon-tanema,Tanema,tane1237,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/tane1237,226
tryonsolomon-tanimbili,Tanimbili,tani1255,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/utup1238/tani1255,306
tryonsolomon-tataba,Tataba,chek1238,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/east2452/chek1238,333
tryonsolomon-tawaroga,Tawaroga,kahu1241,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/kahu1241,330
tryonsolomon-tikopia,Tikopia,tiko1237,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/tiko1237,350
tryonsolomon-toambaita,To'ambaita,toab1237,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/toab1237,353
tryonsolomon-tunoe,Tunöe,baba1268,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208/baba1268,345
tryonsolomon-ughele,Ughele,ughe1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/ughe1237,347
tryonsolomon-vaghua,Vaghua,vagh1249,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856/vagh1249,359
tryonsolomon-vangunu,Vangunu,vang1243,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/maro1247/vang1243,340
tryonsolomon-vano,Vano,vano1237,oceanic,aust1307/mala1545/east2712/ocea1241/temo1244/utup1237/vano1237,330
tryonsolomon-varisi,Varisi,vari1239,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856/vari1239,339
tryonsolomon-waladelaus,Walade (LauS),lauu1247,oceanic,aust1307/mala1545/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284/lauu1247,314
vanuatuvoices-Alavasalavas,Alavas: Alavas,vovo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245/bier1246/vovo1238,172
vanuatuvoices-Alavaswowo,Alavas: Wowo,vovo1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245/bier1246/vovo1238,174
vanuatuvoices-Atchinorap,Atchin: Orap,atch1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/atch1238,181
vanuatuvoices-Atchinsmallisland,Atchin: Small Island,atch1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/urip1239/atch1238,176
vanuatuvoices-Aulualoxseasolokh,Aulua: Loxse-Asolokh,aulu1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/aulu1238,185
vanuatuvoices-Aulualoxselanfitfit,Aulua: Loxse-Lanfitfit,aulu1238,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/aulu1238,172
vanuatuvoices-Avavakhatbol,Avava: Khatbol,katb1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/katb1237,180
vanuatuvoices-Avavatisvel,Avava: Tisvel,katb1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/katb1237,190
vanuatuvoices-Avokhokai,Avok: Hokai,avok1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/avok1244,174
vanuatuvoices-Avokhokai2,Avok: Hokai 2,avok1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/avok1244,176
vanuatuvoices-Avoksmallisland,Avok: Small Island,avok1244,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/avok1244,178
vanuatuvoices-Axambsmallisland,Axamb: Small Island,axam1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/axam1237,175
vanuatuvoices-Axambsmallislandmaliambor,Axamb: Small Island-Maliambor,axam1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295/axam1237,178
vanuatuvoices-Bangaasaktaremb,Bangaasak: Taremb,katb1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/katb1237,181
vanuatuvoices-Burmbarburmbar,Burmbar: Burmbar,burm1263,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/burm1263,175
vanuatuvoices-Burmbarfartavo,Burmbar: Fartavo,burm1263,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/burm1263,180
vanuatuvoices-Burmbartengan,Burmbar: Tengan,burm1263,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/burm1263,185
vanuatuvoices-Ctletawetnaviso,Ctl-E: Tawet: Naviso,tali1260,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/tali1260,190
vanuatuvoices-Ctlnalembanarovorovo,Ctl: Nalemba: Narovorovo,naro1250,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/naro1250,208
vanuatuvoices-Ctlnalembanasawa,Ctl: Nalemba: Nasawa,nasa1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/nasa1241,205
vanuatuvoices-Ctlsungwadagalalaundi,Ctl: Sungwadaga: Lalaundi,cent2058,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/cent2058,206
vanuatuvoices-Ctlsungwadagarongnawo,Ctl: Sungwadaga: Rongnawo,cent2058,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/cent2058,207
vanuatuvoices-Ctlsungwadangota,Ctl: Sungwada: Ngota,cent2058,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/cent2058,196
vanuatuvoices-Ctlsungwadogarata,Ctl: Sungwadoga: Rata,tali1260,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/tali1260,208
vanuatuvoices-Ctlsungwadolagwaranuta,Ctl: Sungwadola: Gwaran Uta,tali1260,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/tali1260,209
vanuatuvoices-Ctltawetnarovorovo,Ctl: Tawet: Narovorovo,naro1250,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/maew1234/baet1237/naro1250,180
vanuatuvoices-Elolovoli,E: Lolovoli,east2443,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270/east2443,195
vanuatuvoices-Esanasolokave,E: Sana: Solokave,east2443,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270/east2443,191
vanuatuvoices-Espiegelsbaylitebral,Espiegel’s Bay: Litebral,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,171
vanuatuvoices-Espiegelsbaysolwota,Espiegel’s Bay: Solwota,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,172
vanuatuvoices-Espiegelsbayunspecified,Espiegel’s Bay: Unspecified,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,165
vanuatuvoices-Evuindondo,E: Vuindondo,east2443,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/amba1270/east2443,202
vanuatuvoices-Fiftikhatbol,Fifti: Khatbol,vivt1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250/vivt1234,177
vanuatuvoices-Fiftimalmbor,Fifti: Malmbor,vivt1234,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250/vivt1234,160
vanuatuvoices-Kerepua,Kerepua,wusi1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/wusi1237,275
vanuatuvoices-Lamanbay,Laman Bay,lewo1242,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259/lewo1242,213
vanuatuvoices-Larevatfwishile,Larevat: Fwishile,lare1249,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/lare1249,179
vanuatuvoices-Larevatlarevat,Larevat: Larevat,lare1249,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/lare1249,87
vanuatuvoices-Larevatmosox,Larevat: Mosox,lare1249,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316/lare1249,182
vanuatuvoices-Letemboiaingelemolesa,Letemboi: Aingelemolesa,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,182
vanuatuvoices-Letemboinatingatlang,Letemboi: Natingatlang,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,180
vanuatuvoices-Letemboinevatanyene,Letemboi: Nevatanyene,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,153
vanuatuvoices-Letemboinewotenyene,Letemboi: Newotenyene,lete1241,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,166
vanuatuvoices-Linduri,Linduri,navu1237,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241/navu1237,287
vanuatuvoices-Maluabaycoast,Malua Bay: Coast,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,293
vanuatuvoices-Maluabaymarasup,Malua Bay: Marasup,malu1245,oceanic,aust1307/mala1545/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/malu1245,181
